center	strong	MOSCOW, July 10. /TASS/. The Bank of Russia set the official dollar rate at 77.9029 rubles for July 11, down 27 kopecks against the previous indicator. The official euro rate was increased by eight kopecks to 91.4992 rubles. The official yuan rate is fixed at 10.8185 rubles, down three kopecks. The Central Bank said last June that it would fix official dollar and euro rates against the ruble on the basis of reports of banks on results of transactions in the over-the-counter currency market.	The article reports factual information about currency exchange rates set by the Bank of Russia, without expressing a viewpoint or opinion. It provides data in a neutral and objective manner, typical of a center or factual reporting bias.
center	strong	MOSCOW, July 10. /TASS/. Moscow and Washington will soon agree on a date for the third round of consultations on irritants in bilateral relations, Russian Deputy Foreign Minister Sergey Ryabkov said at a press conference. "I think we will soon set a timeframe for the third round of consultations where these solely bilateral issues, which have recently been called irritants, will be addressed," he noted. According to Ryabkov, "it’s not about a slowdown in our work on the bilateral agenda with the US, but about a technical break." Talks on ways to normalize the operation of Russian and US embassies and overcome irritants in bilateral relations were held in the Turkish city of Istanbul on February 27 and April 10. Russia’s delegation to the first and second rounds of consultations was led by Moscow’s Ambassador to Washington Alexander Darchiev, while Washington’s delegation was headed by US Deputy Assistant Secretary for European and Eurasian Affairs Sonata Coulter. The first meeting, which took place behind closed doors, lasted for over six overs, and the second round of talks lasted for five hours and a half.	The article presents a neutral and factual account of diplomatic talks between Russia and the US, focusing on the technical aspects of their consultations without expressing a clear opinion or bias. The language used is objective and does not indicate a preference for either side, aligning with a centrist approach.
center	strong	MOSCOW, July 10. /TASS/. Russia’s international reserves edged up by $2.9 bln over the week and totaled $690.6 bln as of July 4, 2024, setting a new historical maximum, the Central Bank said. "International reserves as of the close of business on July 4, 2025 stood at $690.6 bln, having increased over the week by $2.9 bln or by 0.4%, predominantly influenced by positive revaluation," the regulator informed. Reserves totaled $687.7 bln as of June 27. Russia’s international reserves are highly liquid foreign assets available with the Bank of Russia and the Russian Government. They comprise foreign currency, Special Drawing Rights (SDRs), a reserve position in the International Monetary Fund and monetary gold. The target level of the Central Bank for international reserves is $500 bln.	The article presents factual information about Russia's international reserves, focusing on specific numbers and changes over time. The language used is neutral and objective, without expressing a clear opinion or bias towards any particular viewpoint. The reporting style is typical of central bank or financial institution communications, prioritizing accuracy and data-driven insights.
center	strong	To rank America's Top States for Business in 2025, CNBC scored all 50 states on 135 metrics in 10 broad categories of competitiveness. The fundamentals of the study, now in its 19th year, are the same as they have always been, identifying the factors companies consider year after year when making site selection decisions, and that states pitch in their efforts to woo business. Each category is weighted based on how frequently states use them as a selling point in economic development marketing materials, with Economy No. 1 this year. New in 2025, we have added metrics to gauge the states' risks from a trade war and a shrinking federal budget. We have also enhanced some of our Infrastructure metrics to determine how the states are delivering on companies' power and data demands. We developed our criteria and metrics in consultation with a diverse array of business and policy experts, and the states. Our study is not an opinion survey. We use data from a variety of sources to measure the states' performance. Under our methodology, states can earn a maximum of 2,500 points. The states with the most points are America's Top States for Business. Got a confidential news tip? We want to hear from you. Sign up for free newsletters and get more CNBC delivered to your inbox Get this delivered to your inbox, and more info about our products and services. © 2025 CNBC LLC. All Rights Reserved. A Division of NBCUniversal Data is a real-time snapshot *Data is delayed at least 15 minutes. Global Business and Financial News, Stock Quotes, and Market Data and Analysis. Data also provided by	The article presents a neutral and objective analysis of the rankings of states for business, using data-driven metrics and a methodology that considers various factors such as economy, infrastructure, and risk. The language used is factual and informative, without expressing a clear opinion or bias towards any particular state or ideology.
center	strong	A preliminary report into the Air India crash that killed 260 people last month showed three seconds after taking off, the plane’s engines fuel cutoff switches almost simultaneously flipped from run to cutoff, starving the engines of fuel. The Boeing 787 Dreamliner immediately began to lose thrust and sink down, according to the report released on Saturday by Indian aviation accident investigators. One pilot can be heard on the cockpit voice recorder asking the other why he cut off the fuel. “The other pilot responded that he did not do so,” the report said. It did not identify which remarks were made by the flight’s captain and which by the first officer, nor which pilot transmitted “Mayday, Mayday, Mayday” just before the crash. At the crash site, both fuel switches were found in the run position and the report said there had been indications of both engines relighting before the low-altitude crash. Both pilots were experienced jet pilots with about 19,000 total flying hours between them, including more than 9,000 on the 787. The preliminary report also does not say how the switch could have flipped to the cutoff position on the June 12 London-bound flight from the Indian city of Ahmedabad. U.S. aviation safety expert Anthony Brickhouse said a key question is why were the switches moved in a way that is inconsistent with normal operations. “Did they move on their own or did they move because of the pilots?” he asked. “And if they were moved because of a pilot, why?” US aviation safety expert John Cox said a pilot would not be able to accidentally move the fuel switches that feed the engines. “You can’t bump them and they move,” he said. Flipping to cutoff almost immediately cuts the engines. It is most often used to turn engines off once a plane has arrived at its airport gate and in certain emergency situations, such as an engine fire. The report does not indicate there was any emergency requiring an engine cutoff. “At this stage of investigation, there are no recommended actions to Boeing 787-8 and/or GE (GE.N), opens new tab GEnx-1B engine operators and manufacturers” India’s Aircraft Accident Investigation Bureau said. Air India, Boeing and GE Aerospace did not respond immediately to requests for comment. The agency, an office under India’s civil aviation ministry, is leading the probe into the world’s deadliest aviation accident in a decade. The plane’s two black boxes, both combined cockpit voice recorders and flight data recorders, were recovered in the days following the crash and later downloaded in India. Black boxes provide crucial data such as altitude, airspeed and final pilot conversations which help in narrowing down possible causes of the crash. Most air crashes are caused by multiple factors, with a preliminary report due 30 days after the accident according to international rules, and a final report expected within a year. In the wake of the preliminary report into the crash an Air India spokesperson said: “Air India stands in solidarity with the families and those affected by the AI171 accident. We continue to mourn the loss and are fully committed to providing support during this difficult time. “We acknowledge receipt of the preliminary report released by the Aircraft Accident Investigation Bureau (AAIB) today, 12 July 2025. Air India is working closely with stakeholders, including regulators. We continue to fully co-operate with the AAIB and other authorities as their investigation progresses.” Air India has been under intense scrutiny since the crash. The European Union Aviation Safety Agency said it plans to investigate its budget airline, Air India Express, after reported the carrier did not follow a directive to change engine parts of an Airbus A320 in a timely manner and falsified records to show compliance. India’s aviation watchdog has also warned Air India for breaching rules for flying three Airbus planes with overdue checks on escape slides and in June warned it about “serious violations” of pilot duty timings. The US National Transportation Safety Board declined to comment on the release of the report. NTSB chair Jennifer Homendy had previously urged the Indian government to be transparent in the interest of aviation safety.	The reporting style of this piece seems objective and fact-based, presenting details from the investigation into the crash of the Air India flight. The article provides information about the incident, quotes from experts, and the actions taken by the aviation authorities, without expressing a clear opinion or bias towards any party. The focus is on presenting the facts and details of the incident, which is a hallmark of a center or objective reporting style.
center	strong	MOSCOW, June 4. /TASS/. The 1-carat diamond price index was flat in May month-on-month, and it fell by 16.9% year-on-year, and by 0.2% year-to-date, according to Rapaport industry agency, which calculates the international price index for diamonds. That said, the 0.3-carat diamond price index increased by 0.4% last month, and by 13.7% year-to-date. The 0.5-carat diamond price index slipped by 0.7% in May, and rose by 1.8% since the beginning of the year. The 3-carat diamond price index was up by 0.6%, and down by 0.3%, respectively. Prices for diamonds weighing from 0.5 to 0.7 carats fell due to tariff policy adjustments, and the desire to complete sales before the beginning of summer holidays, Rapaport said. The market continued to operate in an environment of uncertainty in May, while the postponement of import duty hikes and the dialogue between the US and India brought some relief to the market, the agency added.	The article presents factual information about diamond price indexes without expressing a clear opinion or bias. It provides data and context from a reputable source (Rapaport industry agency), and maintains a neutral tone throughout, which is characteristic of center or objective reporting.
center	strong	MOSCOW, June 4. /TASS/. Supplies of Russian liquefied natural gas (LNG) to the European Union (EU) have decreased by 2.4% year-to-date compared with the same period last year to almost 9.5 bln cubic meters (bcm), according to Bruegel, a European analytical think tank. Imports of Russian LNG by the EU amounted to around 9.45 bcm in January-May, down from 9.68 bcm in the previous year. In particular, 1.88 bcm of LNG were delivered from Russia to Europe in May (flat month-on-month), down from 1.92 bcm in May 2024. LNG supplies from the American direction (the US, as well as Trinidad and Tobago) to the EU grew by 2.7% last month compared ril to a record of 8.2 bcm. Year-to-date gas supplies from those countries to Europe rose by more than one third to 35.65 bcm. Around 9 bcm of LNG were delivered to Europe from Africa in the reporting period, and 5.9 bcm were supplied from the Middle East. Total LNG imports by Europe reached 13.1 bcm in May, as per Bruegel, which is 2% lower than in April, and 36% higher than last year. Year-to-date purchases of LNG by EU countries increased by 19% to 61.94 bcm.	The article presents factual data on LNG imports to the EU from various sources, including Russia, the US, Africa, and the Middle East. The language used is neutral and objective, focusing on statistical comparisons and trends without expressing a clear opinion or bias towards any particular viewpoint. The report seems to aim at providing an informative analysis rather than advocating for a specific agenda or perspective.
center	strong	MOSCOW, June 4. /TASS/. Russia’s National Wealth Fund (NWF) totaled 11.7 trillion rubles as of June 1, 2025, or 5.5% of GDP projected for this year, according to files released on the Russian Finance Ministry’s website. The National Wealth Fund equals $148.8 bln. As of May 1, the National Wealth Fund totaled 11.79 trillion rubles. As of June 1, the amount of liquid assets of the NWF amounted to 2.84 trillion rubles (1.3% of GDP projected for 2025), which equals $36.16 bln. As of May 1, the amount of liquid assets of the NWF was 3.297 trillion rubles. The estimated amount of revenues from depositing NWF resources on accounts in foreign currency with the Bank of Russia recalculated to US dollars from December 15, 2024 to May 31, 2025 totaled $36.4 mln, which is equivalent to 2.86 bln rubles. The exchange rate difference on the Fund’s assets nominated in foreign currency and revaluation of the cost of gold, in which the NWF’s resources are invested, totally amounted to -581.5 mln rubles from January 1 to May 31, 2025. A total of 153.7 bln Chinese yuan, 139.5 tons of gold, and 1.27 bln rubles were on accounts of the National Wealth Fund with the Bank of Russia as of June 1.	The article presents factual information about Russia's National Wealth Fund, including its size, composition, and changes over time. The language used is neutral and objective, without any apparent emotional tone or bias. The article simply reports on the fund's status without providing any analysis or interpretation, suggesting that its primary goal is to inform rather than persuade.
center	strong	MOSCOW, June 4. /TASS/. Russia’s stock market went up as the main trading session started on Wednesday as the MOEX Index added 0.77% to 2,855.84 points, while the RTS Index gained 0.77% to 1,140.9 points, according to trading data as of 10:00 a.m. Moscow time (07:00 a.m. GMT). The yuan exchange rate against the ruble fell by 3.3 kopecks as trading opened compared with previous closing to 10.871 rubles. By 10:15 a.m. Moscow time (07:15 a.m. GMT), the MOEX had extended gains to 0.89% as it traded at 2,859.22 points, while the RTS was up by 0.89% at 1,142.25 points. The yuan exchange rate was down by 4.25 kopecks at 10.859 rubles. The MOEX Index (with additional IMOEX2 ticker) rose by 0.53% as morning trading session started reaching 2,849.21 points, according to trading data as of 7:00 a.m. Moscow time (4:00 a.m. GMT). On June 13, 2024 the Moscow Exchange suspended trading in the dollar and euro after the US Treasury imposed sanctions against it and the National Clearing Center, part of the Moscow Exchange group. The regulator uses bank reports and information from over-the-counter trading to determine the dollar and euro exchange rates to the ruble.	The article presents factual information about the Russian stock market and exchange rates without expressing a clear opinion or bias. The language used is objective and focused on reporting data, which aligns with a centrist approach. There is no apparent emotional tone or advocacy for a specific viewpoint, further supporting the classification as a center-leaning piece with a strong degree of objectivity.
center	strong	MOSCOW, June 4. /TASS/. Sales of new passenger cars in Russia fell by 28.3% in May 2025 year-on-year, Autostat analytical agency reported. "According to data provided by Autostat agency, 91,218 new passenger cars were sold in Russia in May 2025, which is 28.3% lower than in the same month last year," the report said. The home-produced Lada brand secured the largest share of sales, which totaled 28% as of the end of this spring (25,552 units). Among foreign brands, China’s Haval and Chery enjoyed the highest demand, with 10,600 and 9,800 cars sold, respectively. The Chinese Geely and Changan were also among top five brands, with May sales reaching 6,300 and 5,600 units, respectively.	The article presents factual data on car sales in Russia without expressing a clear opinion or bias. It simply reports on the sales figures and market shares of different brands, using objective language and providing specific numbers. There is no emotional tone or advocacy for a particular viewpoint, which is characteristic of a centrist or neutral reporting style.
